,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,48,69,69,69,68,68,66,66,64,64,63,63,62,62,62,62,62,62,62,62,63,63,62,62,64,64,61,61,62,62,62,62,62,62,60,60,60,61,61,62,62,65,65,64,64,65,65,67,67,69,69,67,67,64,64,62,62,64,64,62,62,62,62,65,65,65,65,66,66,66,65,65,66,66,68,68,65,65,66,66,69,69,70,70,69,69,70,70,68,68,68,68,70,70,69,69,68,68,66,66,66
1,43,83,83,83,83,83,83,83,83,83,83,80,80,79,79,78,78,78,78,78,81,81,81,81,81,81,81,82,82,79,79,77,77,77,78,78,75,75,77,77,77,77,77,77,77,79,79,79,79,79,79,79,80,80,79,79,79,79,79,80,80,78,78,78,79,79,80,80,79,79,79,80,80,79,79,80,80,82,82,82,79,79,79,79,77,77,77,78,78,76,76,75,75,75,77,77,77,77,78,78,78
2,56,65,65,65,65,64,64,64,64,66,65,65,67,67,68,68,65,67,67,68,68,72,72,71,69,69,71,71,72,72,70,70,71,72,72,74,74,75,75,73,70,70,67,67,64,64,63,65,65,65,65,65,65,67,67,65,64,64,64,64,67,67,67,64,64,65,65,64,64,65,65,65,67,67,68,68,68,68,66,64,64,62,62,65,65,63,62,62,63,63,63,63,60,62,62,65,65,65,65,64,64
3,44,71,71,71,71,71,74,74,76,76,75,75,75,75,75,75,75,77,77,75,75,75,72,72,70,70,70,70,70,70,70,70,70,69,69,72,72,72,72,72,72,72,72,72,73,73,74,74,74,73,73,71,71,70,70,71,71,71,70,70,71,71,69,69,68,68,68,69,69,68,68,69,69,69,69,69,71,71,70,70,68,68,69,69,69,70,70,72,72,74,74,71,71,71,70,70,70,70,73,73,73
4,66,81,81,82,82,82,82,82,82,82,84,84,82,82,82,79,78,78,76,74,74,74,71,71,74,75,75,72,71,71,70,68,68,69,68,68,70,70,70,72,74,74,76,76,76,76,77,77,76,76,76,76,73,73,73,73,73,74,73,73,75,75,75,74,75,75,75,72,72,72,73,73,75,70,70,73,72,72,75,75,75,77,77,77,78,77,77,77,78,78,80,81,81,82,84,84,83,84,84,84,84
5,47,70,70,70,69,69,69,69,69,69,72,72,73,73,72,72,72,72,71,71,72,72,72,74,74,76,76,77,77,76,76,75,75,77,77,77,77,78,78,78,78,78,79,79,79,79,80,80,80,80,80,80,79,79,77,77,77,77,75,75,78,78,78,77,77,78,78,80,80,81,81,81,81,79,79,79,79,78,78,77,77,77,77,77,76,76,78,78,80,80,79,79,77,77,76,76,76,76,77,77,77
6,43,76,76,76,74,74,72,72,72,72,72,71,71,73,73,74,74,74,73,73,72,72,73,73,73,71,71,71,71,74,74,72,72,72,69,69,71,71,72,72,72,71,71,71,71,69,69,69,68,68,64,64,65,65,64,64,64,65,65,64,64,61,61,61,62,62,63,63,63,63,63,64,64,64,64,67,67,66,66,66,65,65,64,64,65,65,65,66,66,66,66,66,66,66,63,63,63,63,66,66,66
7,47,60,60,60,63,63,64,64,68,68,68,68,68,68,66,66,65,65,62,62,60,60,60,61,61,64,64,63,63,65,65,66,66,67,67,66,66,66,66,66,66,66,70,70,69,69,68,68,67,67,68,68,68,68,66,66,66,66,65,65,66,66,66,65,65,62,62,62,62,64,64,64,64,65,65,65,65,65,65,68,68,68,69,69,66,66,67,67,67,67,70,70,69,69,68,68,66,66,66,66,66
8,40,70,70,70,70,70,70,70,70,71,71,73,73,73,72,72,73,73,73,74,74,71,71,71,72,72,72,72,72,73,73,73,73,73,73,73,72,72,72,75,75,78,78,78,78,78,80,80,80,83,83,83,83,84,84,84,82,82,78,78,78,79,79,83,83,83,84,84,81,81,81,82,82,83,83,83,83,83,81,81,81,80,80,81,81,81,83,83,83,83,83,84,84,82,82,82,82,82,84,84,84
9,54,61,61,62,62,63,63,65,65,65,65,64,63,63,61,61,62,62,60,60,61,61,62,61,61,64,64,63,63,63,63,62,62,64,63,63,63,63,63,63,65,65,62,62,63,65,65,62,62,62,62,61,61,63,63,63,63,64,64,64,65,65,64,64,60,60,60,61,61,61,61,63,63,63,63,62,62,61,63,63,65,65,67,67,69,69,68,68,66,65,65,64,64,63,63,63,63,63,63,64,64
10,43,61,61,61,63,63,63,63,63,63,63,62,62,65,65,63,63,63,64,64,63,63,63,63,63,65,65,63,63,63,63,61,61,61,60,60,61,61,62,62,62,63,63,62,62,60,60,60,62,62,61,61,61,61,64,64,64,64,64,63,63,61,61,61,62,62,60,60,61,61,61,64,64,65,65,64,64,64,64,64,64,64,64,64,63,63,63,61,61,60,60,64,64,64,62,62,62,62,63,63,63
11,31,61,61,61,61,63,63,63,62,62,62,62,62,62,63,63,63,64,64,64,64,62,62,62,65,65,65,65,65,65,66,66,66,63,63,63,63,64,64,64,65,65,65,65,65,65,67,67,67,68,68,68,68,64,64,64,64,64,64,66,66,66,68,68,68,69,69,69,69,70,70,70,70,70,70,69,69,69,69,69,69,70,70,70,70,69,69,69,71,71,71,70,70,70,71,71,71,70,70,70,70
12,56,74,74,74,74,71,71,73,73,73,76,76,74,74,72,72,71,71,71,70,70,70,70,71,70,70,72,72,73,73,74,74,72,73,73,73,73,74,74,74,72,72,72,72,72,72,72,70,70,67,67,65,65,64,64,65,65,65,67,67,67,67,67,66,66,65,65,62,62,62,64,64,66,66,67,67,70,70,69,71,71,68,68,67,67,65,67,67,66,66,67,67,68,68,68,66,66,65,65,63,63
13,60,66,66,66,66,64,63,63,61,61,61,60,60,61,61,63,64,64,62,62,65,64,64,64,64,61,62,62,61,61,61,62,62,60,60,60,61,61,62,63,63,62,62,64,61,61,63,63,63,63,63,64,64,65,68,68,67,67,63,65,65,67,67,68,68,68,69,70,70,69,69,70,71,71,71,71,71,72,72,68,68,69,71,71,70,70,68,67,67,66,66,68,68,68,67,67,65,64,64,64,64
14,46,64,64,64,62,62,62,62,62,62,61,61,60,60,61,61,61,63,63,63,63,64,64,64,64,64,64,64,64,62,62,62,65,65,63,63,61,61,63,63,65,65,68,68,68,70,70,70,70,70,70,71,71,72,72,74,74,72,72,72,70,70,71,71,74,74,74,74,77,77,79,79,79,80,80,79,79,79,79,79,79,77,77,77,77,79,79,79,75,75,73,73,73,73,73,73,75,75,75,75,75
15,51,72,72,74,74,74,74,76,76,76,76,77,77,77,77,77,77,76,76,79,79,78,78,76,76,74,74,71,71,72,72,72,72,73,73,73,74,74,75,75,76,76,76,76,77,77,76,76,75,75,74,74,74,74,73,73,73,73,76,76,75,75,78,78,79,79,78,80,80,80,80,79,79,80,80,80,80,79,79,78,78,79,79,78,78,79,79,78,78,78,78,78,78,80,80,82,82,81,81,81,81
16,61,71,71,71,71,71,73,73,73,73,70,69,69,69,68,68,68,68,69,71,71,72,72,72,70,70,70,71,71,68,68,68,68,68,68,68,66,67,67,66,64,64,64,64,64,62,62,62,62,63,61,61,62,65,65,67,67,66,67,67,68,68,69,71,71,71,72,72,72,72,68,69,69,69,69,68,70,70,71,72,72,70,70,66,69,69,69,69,65,65,65,65,65,65,67,67,68,66,66,65,65
17,50,68,68,66,66,70,70,67,67,66,66,66,66,64,64,65,65,62,62,61,61,63,63,64,64,65,65,65,65,64,64,65,65,64,64,65,65,65,65,65,65,62,62,63,63,62,62,61,61,61,61,61,61,61,61,64,64,63,63,64,64,64,64,66,66,65,65,64,64,66,66,63,63,66,66,66,66,65,65,69,69,67,67,67,67,64,64,64,64,63,63,64,64,67,67,69,69,69,69,70,70
