,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
maidu014,16.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,60.0,60.0,60.0,60.0,60.0,58.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0
maidu015,24.0,61.0,61.0,61.0,58.0,58.0,61.0,63.0,63.0,63.0,58.0,58.0,56.0,56.0,54.0,54.0,56.0,56.0,58.0,58.0,56.0,56.0,54.0,54.0,56.0,56.0,61.0,61.0,58.0,58.0,61.0,61.0,63.0,63.0,58.0,58.0,58.0,56.0,56.0,54.0,54.0,56.0,56.0,58.0,58.0,56.0,56.0,54.0,54.0,56.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,66.0,66.0,66.0,63.0,66.0,66.0,66.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,61.0,61.0,58.0,58.0,56.0,56.0,54.0,54.0,56.0,56.0,58.0,61.0,56.0,56.0,54.0,54.0,56.0,56.0,58.0,61.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0
maidu016,22.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,49.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,49.0,47.0,47.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,49.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,49.0,47.0,47.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,49.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,49.0,47.0,47.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
maidu017,18.0,59.0,59.0,59.0,59.0,59.0,62.0,62.0,54.0,54.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,59.0,59.0,62.0,62.0,54.0,54.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,64.0,64.0,64.0,64.0,64.0,62.0,59.0,57.0,57.0,57.0,62.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,59.0,57.0,57.0,57.0,57.0,59.0,59.0,57.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,59.0,59.0,64.0,62.0,54.0,54.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
maidu018,18.0,53.0,53.0,53.0,58.0,58.0,55.0,53.0,53.0,53.0,50.0,50.0,53.0,53.0,53.0,50.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,58.0,58.0,55.0,53.0,53.0,53.0,50.0,50.0,53.0,53.0,53.0,50.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,53.0,53.0,53.0,58.0,58.0,55.0,53.0,53.0,53.0,50.0,50.0,53.0,53.0,53.0,50.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,58.0,58.0,55.0,53.0,53.0,53.0,50.0,50.0,53.0,53.0,53.0,50.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0
maidu019,22.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,55.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
maidu020,44.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,61.0,61.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,59.0,59.0,57.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,54.0,52.0,52.0,59.0,59.0,61.0,59.0,61.0,61.0,59.0,57.0,57.0,61.0,61.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,54.0,52.0,52.0,59.0,59.0,61.0,59.0,61.0,61.0,59.0,57.0,57.0,61.0,61.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,54.0,52.0,52.0,59.0,59.0,61.0,59.0,61.0,61.0,59.0,57.0,57.0,57.0
maidu021,36.0,63.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,58.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,51.0,51.0,51.0,63.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,63.0,60.0,60.0,60.0,58.0,58.0,60.0,60.0,63.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,58.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,53.0,51.0,51.0,51.0,62.0,63.0,60.0,60.0,58.0,60.0,60.0,60.0,63.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,53.0,51.0,51.0,51.0
maidu022,52.0,58.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,62.0,62.0,60.0,60.0,58.0,58.0,58.0,58.0,60.0,58.0,60.0,60.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,55.0,53.0,55.0,55.0,58.0,60.0,62.0,58.0,58.0,58.0,58.0,62.0,60.0,60.0,60.0,58.0,58.0,58.0,62.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,58.0,53.0,53.0,60.0,60.0,60.0,60.0,62.0,62.0,58.0,58.0,62.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,55.0,53.0,53.0,60.0,62.0,60.0,62.0,60.0,60.0,58.0,58.0
maidu023,24.25,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,56.0,56.0,56.0,56.0,56.0,56.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,49.0,49.0,49.0,49.0,49.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,56.0,56.0,56.0,56.0,56.0,56.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0
maidu024,47.0,55.0,55.0,53.0,50.0,55.0,55.0,53.0,58.0,58.0,55.0,55.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,55.0,55.0,53.0,58.0,58.0,55.0,53.0,50.0,55.0,55.0,55.0,55.0,55.0,58.0,55.0,50.0,55.0,55.0,53.0,53.0,55.0,55.0,55.0,53.0,50.0,55.0,55.0,55.0,55.0,55.0,53.0,55.0,58.0,55.0,55.0,53.0,58.0,58.0,55.0,55.0,53.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,58.0,55.0,55.0,55.0,58.0,55.0,55.0,55.0,50.0,55.0,55.0,55.0,53.0,58.0,55.0,55.0,53.0,58.0,55.0,55.0,55.0,50.0,55.0,55.0,53.0,55.0,55.0,55.0,53.0,53.0
maidu025,25.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,62.0,62.0,62.0,60.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,60.0,60.0,60.0,58.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,62.0,62.0,62.0,62.0,62.0,60.0,62.0,60.0,58.0,58.0,62.0,62.0,62.0,60.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,60.0,60.0,60.0,58.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
maidu026,26.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,49.0,47.0,47.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,49.0,49.0,47.0,47.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,49.0,49.0,47.0,47.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0
maidu027,43.5,50.0,50.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,52.0,50.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,52.0,52.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,50.0,50.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,52.0,52.0,50.0,50.0,50.0,50.0,47.0,52.0,52.0,64.0,64.0,64.0,62.0,59.0,59.0,59.0,57.0,57.0,59.0,59.0,59.0,57.0,57.0,57.0,55.0,54.0,54.0,50.0,50.0,52.0,52.0,52.0,47.0,50.0,52.0,52.0,50.0,50.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,47.0,50.0,52.0,52.0,50.0,50.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0
maidu028,33.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,57.0,57.0,57.0,53.0,53.0,53.0,50.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0
maidu029,14.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,58.0,58.0,58.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,58.0,58.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0
maidu030,48.0,52.0,52.0,56.0,56.0,54.0,56.0,54.0,54.0,54.0,56.0,56.0,56.0,52.0,54.0,52.0,49.0,49.0,54.0,54.0,56.0,54.0,56.0,56.0,54.0,54.0,56.0,59.0,56.0,54.0,54.0,54.0,49.0,49.0,56.0,56.0,56.0,56.0,54.0,56.0,54.0,54.0,54.0,56.0,59.0,56.0,52.0,54.0,54.0,54.0,54.0,56.0,59.0,56.0,54.0,54.0,54.0,49.0,49.0,54.0,54.0,56.0,54.0,56.0,56.0,54.0,54.0,56.0,56.0,56.0,56.0,52.0,54.0,52.0,49.0,49.0,54.0,54.0,56.0,54.0,56.0,54.0,54.0,54.0,56.0,59.0,56.0,54.0,54.0,54.0,54.0,54.0,56.0,59.0,56.0,54.0,54.0,54.0,49.0,49.0,49.0
maidu031,23.0,53.0,53.0,53.0,53.0,53.0,62.0,62.0,62.0,62.0,65.0,65.0,60.0,60.0,58.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,63.0,62.0,62.0,62.0,62.0,58.0,58.0,60.0,60.0,58.0,58.0,53.0,53.0,63.0,62.0,62.0,65.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,53.0,53.0,63.0,62.0,62.0,62.0,62.0,58.0,58.0,60.0,58.0,58.0,58.0,53.0,53.0,65.0,65.0,62.0,63.0,62.0,62.0,60.0,62.0,62.0,62.0,62.0,62.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,60.0,62.0,62.0,62.0,62.0,58.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0
maidu032,24.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,62.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,62.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,62.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,62.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0
maidu033,36.0,64.0,64.0,64.0,64.0,64.0,59.0,62.0,62.0,64.0,59.0,59.0,59.0,57.0,55.0,52.0,52.0,52.0,57.0,57.0,57.0,52.0,52.0,62.0,62.0,62.0,64.0,59.0,59.0,59.0,55.0,55.0,52.0,52.0,57.0,57.0,57.0,55.0,52.0,52.0,62.0,62.0,64.0,62.0,59.0,62.0,62.0,62.0,64.0,59.0,59.0,59.0,55.0,55.0,52.0,52.0,57.0,57.0,57.0,55.0,52.0,52.0,62.0,62.0,64.0,59.0,59.0,59.0,57.0,55.0,55.0,52.0,52.0,57.0,57.0,57.0,52.0,52.0,64.0,64.0,64.0,64.0,64.0,59.0,62.0,62.0,64.0,59.0,59.0,59.0,57.0,55.0,55.0,52.0,52.0,57.0,57.0,57.0,52.0,52.0,52.0
